Date,FEDERALBNK-EQ O,FEDERALBNK-EQ H,FEDERALBNK-EQ L,FEDERALBNK-EQ C,FEDERALBNK-EQ V
10/10/2018 12:01:00 PM,71.9,72.1,71.9,72.1,59394
10/10/2018 12:00:00 PM,71.9,72,71.9,71.9,28637
10/10/2018 11:59:00 AM,71.9,71.95,71.85,71.9,8301
10/10/2018 11:58:00 AM,71.85,71.9,71.8,71.9,8004
10/10/2018 11:57:00 AM,71.85,71.85,71.75,71.85,1925
10/10/2018 11:56:00 AM,71.8,71.9,71.75,71.85,4992
10/10/2018 11:55:00 AM,71.9,71.9,71.8,71.8,2274
10/10/2018 11:54:00 AM,71.85,71.9,71.8,71.9,1803
10/10/2018 11:53:00 AM,71.85,71.9,71.85,71.85,9380
10/10/2018 11:52:00 AM,71.7,71.9,71.7,71.9,255156
10/10/2018 11:51:00 AM,71.75,71.8,71.65,71.7,9109
10/10/2018 11:50:00 AM,71.9,71.9,71.55,71.75,61829
10/10/2018 11:49:00 AM,72,72,71.85,71.9,19154
10/10/2018 11:48:00 AM,71.95,72,71.9,72,4685
10/10/2018 11:47:00 AM,71.9,72,71.9,71.95,37531
10/10/2018 11:46:00 AM,71.9,71.9,71.85,71.9,21648
10/10/2018 11:45:00 AM,71.85,71.9,71.85,71.9,21446
10/10/2018 11:44:00 AM,71.9,71.95,71.85,71.85,22748
10/10/2018 11:43:00 AM,71.9,71.9,71.75,71.9,19766
10/10/2018 11:42:00 AM,72,72.05,71.85,71.9,24347
10/10/2018 11:41:00 AM,71.85,72,71.85,72,30734
10/10/2018 11:40:00 AM,71.9,71.95,71.8,71.8,4390
10/10/2018 11:39:00 AM,71.8,71.95,71.8,71.9,14263
10/10/2018 11:38:00 AM,71.85,72,71.8,71.9,13979
10/10/2018 11:37:00 AM,71.75,71.85,71.75,71.85,11288
10/10/2018 11:36:00 AM,71.8,71.85,71.75,71.75,17185
10/10/2018 11:35:00 AM,71.8,71.85,71.75,71.8,9232
10/10/2018 11:34:00 AM,71.8,71.8,71.75,71.8,25909
10/10/2018 11:33:00 AM,71.75,71.8,71.7,71.8,7869
10/10/2018 11:32:00 AM,71.75,71.8,71.65,71.75,49026
10/10/2018 11:31:00 AM,71.7,71.75,71.65,71.75,14047
10/10/2018 11:30:00 AM,71.6,71.7,71.5,71.7,15958
10/10/2018 11:29:00 AM,71.6,71.6,71.5,71.5,52306
10/10/2018 11:28:00 AM,71.5,71.65,71.5,71.6,65095
10/10/2018 11:27:00 AM,71.5,71.6,71.5,71.5,22583
10/10/2018 11:26:00 AM,71.5,71.55,71.45,71.5,12392
10/10/2018 11:25:00 AM,71.55,71.65,71.5,71.5,62498
10/10/2018 11:24:00 AM,71.7,71.7,71.55,71.55,23070
10/10/2018 11:23:00 AM,71.65,71.7,71.6,71.65,1605
10/10/2018 11:22:00 AM,71.5,71.7,71.5,71.65,17069
10/10/2018 11:21:00 AM,71.85,71.85,71.45,71.5,128620
10/10/2018 11:20:00 AM,71.75,71.9,71.7,71.85,19277
10/10/2018 11:19:00 AM,71.7,71.75,71.6,71.75,30889
10/10/2018 11:18:00 AM,72,72,71.7,71.75,58702
10/10/2018 11:17:00 AM,72.05,72.05,71.9,72,33793
10/10/2018 11:16:00 AM,72.1,72.1,71.95,72.05,75713
10/10/2018 11:15:00 AM,72.1,72.1,72,72.1,4420
10/10/2018 11:14:00 AM,72.15,72.15,72,72.1,3804
10/10/2018 11:13:00 AM,72.05,72.15,72,72.15,13313
10/10/2018 11:12:00 AM,72,72.05,71.95,72.05,11510
10/10/2018 11:11:00 AM,72.15,72.15,71.95,72,19545
10/10/2018 11:10:00 AM,72.1,72.2,72.1,72.15,9081
10/10/2018 11:09:00 AM,72.05,72.15,72.05,72.1,35756
10/10/2018 11:08:00 AM,72.15,72.2,72.05,72.05,9782
10/10/2018 11:07:00 AM,72.2,72.2,72.1,72.15,3199
10/10/2018 11:06:00 AM,72.3,72.3,72.1,72.2,32625
10/10/2018 11:05:00 AM,72.35,72.35,72.25,72.3,55211
10/10/2018 11:04:00 AM,71.9,72.3,71.9,72.25,234368
10/10/2018 11:03:00 AM,71.9,71.9,71.85,71.9,1488
10/10/2018 11:02:00 AM,71.85,71.95,71.85,71.9,8482
10/10/2018 11:01:00 AM,71.85,71.95,71.8,71.85,31243
10/10/2018 11:00:00 AM,71.85,71.9,71.8,71.85,19508
10/10/2018 10:59:00 AM,71.8,71.9,71.75,71.8,104993
10/10/2018 10:58:00 AM,71.85,71.9,71.75,71.8,70421
10/10/2018 10:57:00 AM,71.8,71.85,71.7,71.85,12276
10/10/2018 10:56:00 AM,71.85,71.85,71.75,71.8,13074
10/10/2018 10:55:00 AM,71.8,71.85,71.8,71.8,9005
10/10/2018 10:54:00 AM,71.85,71.85,71.75,71.8,9126
10/10/2018 10:53:00 AM,71.8,71.85,71.7,71.85,8621
10/10/2018 10:52:00 AM,71.75,71.8,71.7,71.7,2333
10/10/2018 10:51:00 AM,71.8,71.85,71.7,71.75,2861
10/10/2018 10:50:00 AM,71.8,71.85,71.7,71.85,2637
10/10/2018 10:49:00 AM,71.7,71.8,71.65,71.8,4256
10/10/2018 10:48:00 AM,71.75,71.75,71.6,71.7,13505
10/10/2018 10:47:00 AM,71.7,71.85,71.65,71.75,25250
10/10/2018 10:46:00 AM,71.65,71.8,71.65,71.75,6850
10/10/2018 10:45:00 AM,71.75,71.85,71.7,71.7,8161
10/10/2018 10:44:00 AM,71.6,71.75,71.6,71.75,16370
10/10/2018 10:43:00 AM,71.55,71.65,71.5,71.6,1756
10/10/2018 10:42:00 AM,71.65,71.65,71.5,71.55,7020
10/10/2018 10:41:00 AM,71.65,71.65,71.6,71.65,2526
10/10/2018 10:40:00 AM,71.7,71.7,71.6,71.65,8381
10/10/2018 10:39:00 AM,71.75,71.75,71.65,71.7,14713
10/10/2018 10:38:00 AM,71.8,71.85,71.7,71.75,17036
10/10/2018 10:37:00 AM,71.7,71.85,71.7,71.85,669
10/10/2018 10:36:00 AM,71.85,71.9,71.7,71.7,4764
10/10/2018 10:35:00 AM,71.85,71.85,71.75,71.85,20770
10/10/2018 10:34:00 AM,71.85,71.9,71.8,71.85,8947
10/10/2018 10:33:00 AM,71.7,71.85,71.7,71.8,17649
10/10/2018 10:32:00 AM,71.7,71.75,71.7,71.7,5059
10/10/2018 10:31:00 AM,71.65,71.8,71.6,71.75,26235
10/10/2018 10:30:00 AM,71.6,71.65,71.55,71.65,10794
10/10/2018 10:29:00 AM,71.6,71.65,71.55,71.6,12716
10/10/2018 10:28:00 AM,71.45,71.65,71.45,71.6,15653
10/10/2018 10:27:00 AM,71.5,71.55,71.4,71.5,23548
10/10/2018 10:26:00 AM,71.55,71.55,71.45,71.5,1771
10/10/2018 10:25:00 AM,71.45,71.6,71.4,71.55,12481
10/10/2018 10:24:00 AM,71.4,71.45,71.35,71.45,11481
10/10/2018 10:23:00 AM,71.55,71.55,71.35,71.35,67805
10/10/2018 10:22:00 AM,71.5,71.55,71.5,71.55,9056
10/10/2018 10:21:00 AM,71.5,71.6,71.5,71.5,5026
10/10/2018 10:20:00 AM,71.55,71.6,71.55,71.55,17710
10/10/2018 10:19:00 AM,71.65,71.65,71.5,71.55,12840
10/10/2018 10:18:00 AM,71.65,71.7,71.6,71.65,9933
10/10/2018 10:17:00 AM,71.65,71.65,71.55,71.65,7378
10/10/2018 10:16:00 AM,71.55,71.65,71.55,71.65,16226
10/10/2018 10:15:00 AM,71.65,71.65,71.5,71.55,23668
10/10/2018 10:14:00 AM,71.6,71.65,71.55,71.65,7942
10/10/2018 10:13:00 AM,71.65,71.7,71.55,71.6,8900
10/10/2018 10:12:00 AM,71.65,71.7,71.6,71.65,7486
10/10/2018 10:11:00 AM,71.65,71.65,71.6,71.65,13838
10/10/2018 10:10:00 AM,71.6,71.65,71.55,71.65,2750
10/10/2018 10:09:00 AM,71.6,71.65,71.55,71.6,15812
10/10/2018 10:08:00 AM,71.65,71.65,71.45,71.6,82628
10/10/2018 10:07:00 AM,71.65,71.65,71.55,71.65,5300
10/10/2018 10:06:00 AM,71.6,71.65,71.5,71.65,3831
10/10/2018 10:05:00 AM,71.6,71.65,71.5,71.6,12268
10/10/2018 10:04:00 AM,71.7,71.7,71.6,71.6,11723
10/10/2018 10:03:00 AM,71.5,71.7,71.5,71.7,34853
10/10/2018 10:02:00 AM,71.7,71.7,71.5,71.6,42546
10/10/2018 10:01:00 AM,71.6,71.65,71.55,71.65,16595
10/10/2018 10:00:00 AM,71.6,71.7,71.55,71.55,27446
10/10/2018 9:59:00 AM,71.5,71.6,71.45,71.6,10919
10/10/2018 9:58:00 AM,71.5,71.55,71.4,71.55,86997
10/10/2018 9:57:00 AM,71.6,71.75,71.45,71.45,72747
10/10/2018 9:56:00 AM,71.8,71.8,71.55,71.6,46211
10/10/2018 9:55:00 AM,71.85,71.85,71.7,71.75,39038
10/10/2018 9:54:00 AM,71.95,71.95,71.75,71.85,53655
10/10/2018 9:53:00 AM,71.85,71.95,71.85,71.95,42774
10/10/2018 9:52:00 AM,71.9,71.9,71.8,71.85,14633
10/10/2018 9:51:00 AM,71.85,71.9,71.8,71.9,27097
10/10/2018 9:50:00 AM,71.95,71.95,71.8,71.85,26423
10/10/2018 9:49:00 AM,71.9,71.95,71.75,71.9,146286
10/10/2018 9:48:00 AM,71.95,71.95,71.85,71.9,16736
10/10/2018 9:47:00 AM,71.85,71.95,71.85,71.95,14580
10/10/2018 9:46:00 AM,71.85,71.95,71.8,71.85,13825
10/10/2018 9:45:00 AM,71.75,71.9,71.7,71.85,49257
10/10/2018 9:44:00 AM,71.85,71.85,71.65,71.75,80292
10/10/2018 9:43:00 AM,71.9,71.95,71.8,71.9,79944
10/10/2018 9:42:00 AM,71.85,71.9,71.75,71.9,68964
10/10/2018 9:41:00 AM,71.8,71.9,71.75,71.85,22718
10/10/2018 9:40:00 AM,71.7,71.85,71.7,71.8,46904
10/10/2018 9:39:00 AM,71.9,72,71.8,71.85,22835
10/10/2018 9:38:00 AM,72,72,71.85,71.9,60021
10/10/2018 9:37:00 AM,71.95,72,71.9,72,16093
10/10/2018 9:36:00 AM,71.95,72.05,71.95,71.95,26268
10/10/2018 9:35:00 AM,71.95,71.95,71.85,71.95,27712
10/10/2018 9:34:00 AM,71.8,71.95,71.75,71.95,18164
10/10/2018 9:33:00 AM,71.95,71.95,71.85,71.85,20016
10/10/2018 9:32:00 AM,71.95,72,71.95,72,14553
10/10/2018 9:31:00 AM,71.85,72.05,71.75,71.95,37330
10/10/2018 9:30:00 AM,71.85,71.95,71.8,71.85,44641
10/10/2018 9:29:00 AM,71.95,72.1,71.9,71.9,121634
10/10/2018 9:28:00 AM,71.75,71.95,71.75,71.95,51613
10/10/2018 9:27:00 AM,71.65,71.9,71.65,71.75,50883
10/10/2018 9:26:00 AM,71.6,71.8,71.6,71.6,20276
10/10/2018 9:25:00 AM,71.65,71.8,71.6,71.65,52710
10/10/2018 9:24:00 AM,71.7,71.75,71.55,71.65,35636
10/10/2018 9:23:00 AM,71.75,71.85,71.45,71.65,83959
10/10/2018 9:22:00 AM,71.9,71.9,71.75,71.8,77845
10/10/2018 9:21:00 AM,71.5,71.95,71.5,71.85,197984
10/10/2018 9:20:00 AM,71.6,71.6,71.5,71.5,41973
10/10/2018 9:19:00 AM,71.55,71.75,71.55,71.6,31194
10/10/2018 9:18:00 AM,71.6,71.65,71.5,71.55,99013
10/10/2018 9:17:00 AM,71.4,71.85,71.4,71.6,164739
10/10/2018 9:16:00 AM,71.45,71.75,71.4,71.55,148752
10/10/2018 9:15:00 AM,71.1,71.5,71.1,71.4,175075
10/9/2018 3:29:00 PM,70.7,70.8,70.55,70.8,93443
10/9/2018 3:28:00 PM,70.75,70.8,70.65,70.65,62330
10/9/2018 3:27:00 PM,70.7,70.8,70.7,70.75,39093
10/9/2018 3:26:00 PM,70.65,70.75,70.65,70.7,22265
10/9/2018 3:25:00 PM,70.65,70.8,70.65,70.8,53433
10/9/2018 3:24:00 PM,70.65,70.75,70.5,70.75,185691
10/9/2018 3:23:00 PM,70.7,70.8,70.6,70.65,199359
10/9/2018 3:22:00 PM,70.75,70.8,70.6,70.8,156618
10/9/2018 3:21:00 PM,70.7,70.75,70.6,70.75,99974
10/9/2018 3:20:00 PM,70.8,70.8,70.7,70.7,58452
10/9/2018 3:19:00 PM,70.85,71,70.75,70.8,292627
10/9/2018 3:18:00 PM,70.7,70.9,70.65,70.9,90509
10/9/2018 3:17:00 PM,70.7,70.75,70.65,70.7,58764
10/9/2018 3:16:00 PM,70.7,70.75,70.65,70.7,47560
10/9/2018 3:15:00 PM,70.8,70.8,70.65,70.7,110568
10/9/2018 3:14:00 PM,70.8,70.85,70.75,70.8,19345
10/9/2018 3:13:00 PM,70.7,70.85,70.65,70.8,76811
10/9/2018 3:12:00 PM,70.7,70.75,70.65,70.7,125759
10/9/2018 3:11:00 PM,70.75,70.75,70.65,70.7,121734
10/9/2018 3:10:00 PM,70.5,70.75,70.5,70.75,63607
10/9/2018 3:09:00 PM,70.6,70.6,70.5,70.55,30261
10/9/2018 3:08:00 PM,70.65,70.7,70.55,70.6,53809
10/9/2018 3:07:00 PM,70.75,70.8,70.65,70.7,30448
10/9/2018 3:06:00 PM,70.7,70.85,70.7,70.8,15548
10/9/2018 3:05:00 PM,71,71.05,70.7,70.7,64968
10/9/2018 3:04:00 PM,71,71.05,70.9,71,42462
10/9/2018 3:03:00 PM,70.95,71.05,70.9,70.95,89357
10/9/2018 3:02:00 PM,70.95,71.05,70.9,70.95,86302
10/9/2018 3:01:00 PM,70.75,71,70.7,70.95,286036
10/9/2018 3:00:00 PM,70.7,71,70.7,70.75,111748
10/9/2018 2:59:00 PM,70.7,70.9,70.7,70.8,54490
10/9/2018 2:58:00 PM,70.9,70.95,70.7,70.75,54157
10/9/2018 2:57:00 PM,70.95,71.05,70.95,70.95,78078
10/9/2018 2:56:00 PM,71,71.1,70.95,70.95,28214
10/9/2018 2:55:00 PM,71.1,71.15,71.05,71.1,48330
10/9/2018 2:54:00 PM,71.05,71.1,71,71.1,35909
10/9/2018 2:53:00 PM,71.1,71.1,70.95,71.05,47000
10/9/2018 2:52:00 PM,71.1,71.1,70.9,71.1,27744
10/9/2018 2:51:00 PM,70.75,71,70.75,71,45526
10/9/2018 2:50:00 PM,70.85,70.85,70.7,70.8,4517
10/9/2018 2:49:00 PM,70.8,70.9,70.65,70.8,30020
10/9/2018 2:48:00 PM,71,71,70.8,70.8,16752
10/9/2018 2:47:00 PM,70.95,71,70.85,71,10395
10/9/2018 2:46:00 PM,71.05,71.1,70.9,70.9,16396
10/9/2018 2:45:00 PM,71.05,71.15,71,71.05,27683
10/9/2018 2:44:00 PM,71.05,71.15,71,71.15,19334
10/9/2018 2:43:00 PM,70.95,71.1,70.9,71.05,12633
10/9/2018 2:42:00 PM,70.95,71,70.95,70.95,6208
10/9/2018 2:41:00 PM,70.95,71,70.9,71,53201
10/9/2018 2:40:00 PM,71,71.1,70.95,70.95,49039
10/9/2018 2:39:00 PM,70.85,71.15,70.85,71,64140
10/9/2018 2:38:00 PM,70.95,70.95,70.8,70.85,26153
10/9/2018 2:37:00 PM,70.9,71.1,70.9,70.95,25282
10/9/2018 2:36:00 PM,71,71,70.9,70.9,9022
10/9/2018 2:35:00 PM,71.1,71.1,70.9,71,50739
10/9/2018 2:34:00 PM,71.05,71.1,71,71,10346
10/9/2018 2:33:00 PM,71.1,71.15,70.9,71.1,39309
10/9/2018 2:32:00 PM,70.7,71.1,70.7,71.1,133141
10/9/2018 2:31:00 PM,70.9,70.9,70.7,70.7,51796
10/9/2018 2:30:00 PM,70.95,71,70.8,70.9,90449
10/9/2018 2:29:00 PM,70.9,70.95,70.85,70.95,7593
10/9/2018 2:28:00 PM,70.85,70.95,70.8,70.9,18347
10/9/2018 2:27:00 PM,70.85,70.9,70.75,70.85,43356
10/9/2018 2:26:00 PM,70.8,70.95,70.8,70.85,14284
10/9/2018 2:25:00 PM,70.85,70.9,70.75,70.8,55767
10/9/2018 2:24:00 PM,70.85,70.9,70.8,70.85,5926
10/9/2018 2:23:00 PM,70.9,70.95,70.8,70.85,16277
10/9/2018 2:22:00 PM,70.7,71,70.65,70.95,88791
10/9/2018 2:21:00 PM,70.65,70.85,70.65,70.7,106061
10/9/2018 2:20:00 PM,70.25,70.75,70.25,70.7,295521
10/9/2018 2:19:00 PM,70.1,70.25,70.1,70.25,42939
10/9/2018 2:18:00 PM,69.9,70.15,69.9,70.1,19981
10/9/2018 2:17:00 PM,70,70.05,69.75,69.9,114240
10/9/2018 2:16:00 PM,70.1,70.1,69.9,70,3674
10/9/2018 2:15:00 PM,70.1,70.1,70,70.1,16267
10/9/2018 2:14:00 PM,70.05,70.1,70.05,70.05,9502
10/9/2018 2:13:00 PM,70.2,70.2,70,70,55999
10/9/2018 2:12:00 PM,70.1,70.2,70.1,70.2,31311
10/9/2018 2:11:00 PM,69.9,70.1,69.9,70.1,26921
10/9/2018 2:10:00 PM,69.9,69.9,69.85,69.9,4089
10/9/2018 2:09:00 PM,69.8,69.9,69.8,69.9,5906
10/9/2018 2:08:00 PM,70,70,69.85,69.85,6883
10/9/2018 2:07:00 PM,69.95,70,69.9,70,5730
10/9/2018 2:06:00 PM,70.05,70.1,69.95,69.95,15545
10/9/2018 2:05:00 PM,70,70.1,69.9,70.05,38991
10/9/2018 2:04:00 PM,70,70,69.9,70,3840
10/9/2018 2:03:00 PM,70,70.05,69.9,70,5721
10/9/2018 2:02:00 PM,69.9,70.05,69.85,70,78384
10/9/2018 2:01:00 PM,69.75,69.9,69.75,69.9,11893
10/9/2018 2:00:00 PM,69.9,69.9,69.6,69.7,59574
10/9/2018 1:59:00 PM,69.85,69.9,69.8,69.9,6469
10/9/2018 1:58:00 PM,69.75,69.9,69.75,69.85,7068
10/9/2018 1:57:00 PM,69.75,69.8,69.7,69.75,18588
10/9/2018 1:56:00 PM,69.7,69.8,69.7,69.75,6861
10/9/2018 1:55:00 PM,69.95,69.95,69.75,69.8,13391
10/9/2018 1:54:00 PM,69.95,70,69.85,69.95,7788
10/9/2018 1:53:00 PM,69.85,70.05,69.8,70,71427
10/9/2018 1:52:00 PM,69.75,69.85,69.7,69.85,12578
10/9/2018 1:51:00 PM,69.8,69.85,69.75,69.75,15593
10/9/2018 1:50:00 PM,69.85,69.85,69.8,69.8,6051
10/9/2018 1:49:00 PM,69.8,69.85,69.8,69.85,4531
10/9/2018 1:48:00 PM,69.85,69.9,69.85,69.85,3224
10/9/2018 1:47:00 PM,69.9,69.9,69.8,69.85,10334
10/9/2018 1:46:00 PM,70,70,69.8,69.9,7414
10/9/2018 1:45:00 PM,70,70.05,69.95,70,2203
10/9/2018 1:44:00 PM,70,70,69.9,70,5328
10/9/2018 1:43:00 PM,69.9,70,69.9,70,3299
10/9/2018 1:42:00 PM,69.9,70,69.85,70,7024
10/9/2018 1:41:00 PM,69.9,69.95,69.9,69.9,11082
10/9/2018 1:40:00 PM,69.95,70,69.85,69.9,13514
10/9/2018 1:39:00 PM,69.95,70,69.9,69.95,9057
10/9/2018 1:38:00 PM,70.05,70.05,69.95,70,10265
10/9/2018 1:37:00 PM,70,70.1,69.95,70.05,5467
10/9/2018 1:36:00 PM,70,70,69.9,70,6087
10/9/2018 1:35:00 PM,70.05,70.05,69.9,70,14152
10/9/2018 1:34:00 PM,70.1,70.1,70,70.05,9059
10/9/2018 1:33:00 PM,70.1,70.1,70.05,70.1,19460
10/9/2018 1:32:00 PM,70.25,70.3,70.1,70.1,13184
10/9/2018 1:31:00 PM,70.25,70.3,70.2,70.3,22440
10/9/2018 1:30:00 PM,70.05,70.25,70.05,70.25,21243
10/9/2018 1:29:00 PM,70,70.1,70,70.05,20065
10/9/2018 1:28:00 PM,70.05,70.05,70,70,4285
10/9/2018 1:27:00 PM,70.05,70.1,70,70.05,5021
10/9/2018 1:26:00 PM,70.15,70.15,70.05,70.1,3515
10/9/2018 1:25:00 PM,70,70.15,70,70.15,2697
10/9/2018 1:24:00 PM,70.1,70.15,70,70,11148
10/9/2018 1:23:00 PM,70.2,70.25,70.05,70.1,15550
10/9/2018 1:22:00 PM,70.2,70.25,70.1,70.2,12032
10/9/2018 1:21:00 PM,70.15,70.25,70.05,70.15,29321
10/9/2018 1:20:00 PM,70.2,70.2,70.05,70.15,7577
10/9/2018 1:19:00 PM,70.1,70.2,70.1,70.2,16122
10/9/2018 1:18:00 PM,70,70.1,69.9,70.1,32827
10/9/2018 1:17:00 PM,69.85,70,69.75,70,11419
10/9/2018 1:16:00 PM,69.8,69.85,69.75,69.85,4437
10/9/2018 1:15:00 PM,69.85,69.9,69.8,69.85,10989
10/9/2018 1:14:00 PM,69.9,69.9,69.8,69.85,7723
10/9/2018 1:13:00 PM,69.85,70,69.85,69.9,11159
10/9/2018 1:12:00 PM,69.95,69.95,69.8,69.8,14351
10/9/2018 1:11:00 PM,69.9,69.95,69.85,69.95,7849
10/9/2018 1:10:00 PM,69.9,69.9,69.85,69.85,3936
10/9/2018 1:09:00 PM,69.85,69.9,69.8,69.9,7331
10/9/2018 1:08:00 PM,69.95,69.95,69.85,69.85,4643
10/9/2018 1:07:00 PM,69.95,69.95,69.8,69.95,13427
10/9/2018 1:06:00 PM,70.15,70.15,69.95,70,20120
10/9/2018 1:05:00 PM,70.2,70.25,70.05,70.15,21054
10/9/2018 1:04:00 PM,70.2,70.25,70.15,70.2,10290
10/9/2018 1:03:00 PM,70.25,70.25,70.15,70.2,7252
10/9/2018 1:02:00 PM,70.2,70.3,70.2,70.25,26878
10/9/2018 1:01:00 PM,70.05,70.2,70,70.2,43152
10/9/2018 1:00:00 PM,69.95,70.1,69.95,70.05,62325
10/9/2018 12:59:00 PM,69.95,70,69.9,69.95,83833
10/9/2018 12:58:00 PM,69.85,70,69.8,69.95,64067
10/9/2018 12:57:00 PM,69.8,69.85,69.75,69.85,11534
10/9/2018 12:56:00 PM,69.8,69.85,69.75,69.8,17689
10/9/2018 12:55:00 PM,69.65,69.75,69.6,69.75,23241
10/9/2018 12:54:00 PM,69.6,69.65,69.6,69.65,42737
10/9/2018 12:53:00 PM,69.6,69.7,69.55,69.7,8052
10/9/2018 12:52:00 PM,69.75,69.75,69.5,69.6,15559
10/9/2018 12:51:00 PM,69.4,69.8,69.4,69.75,50315
10/9/2018 12:50:00 PM,69.4,69.45,69.35,69.4,13700
10/9/2018 12:49:00 PM,69.4,69.45,69.35,69.4,4286
10/9/2018 12:48:00 PM,69.4,69.45,69.35,69.4,16589
10/9/2018 12:47:00 PM,69.35,69.5,69.3,69.5,16716
10/9/2018 12:46:00 PM,69.15,69.35,69.1,69.35,21406
10/9/2018 12:45:00 PM,68.95,69.1,68.9,69.1,35719
10/9/2018 12:44:00 PM,69,69.05,68.95,69,26574
10/9/2018 12:43:00 PM,69.15,69.25,69,69,34235
10/9/2018 12:42:00 PM,69,69.15,69,69.15,35954
10/9/2018 12:41:00 PM,68.85,69.05,68.8,68.95,107876
10/9/2018 12:40:00 PM,68.75,68.85,68.65,68.85,23751
10/9/2018 12:39:00 PM,68.75,68.75,68.65,68.75,11211
10/9/2018 12:38:00 PM,68.85,68.85,68.75,68.75,23536
10/9/2018 12:37:00 PM,68.8,68.85,68.75,68.85,11036
10/9/2018 12:36:00 PM,68.65,68.8,68.6,68.8,31934
10/9/2018 12:35:00 PM,68.65,68.65,68.55,68.65,21704
10/9/2018 12:34:00 PM,68.65,68.7,68.55,68.65,13430
10/9/2018 12:33:00 PM,68.55,68.6,68.5,68.6,23159
10/9/2018 12:32:00 PM,68.55,68.55,68.5,68.55,29972
10/9/2018 12:31:00 PM,68.75,68.75,68.5,68.5,88318
10/9/2018 12:30:00 PM,68.9,68.9,68.7,68.75,74054
10/9/2018 12:29:00 PM,69.1,69.1,68.8,68.9,194214
10/9/2018 12:28:00 PM,69.2,69.25,69.1,69.1,19190
10/9/2018 12:27:00 PM,69.2,69.2,69.15,69.2,12066
10/9/2018 12:26:00 PM,69.2,69.25,69.1,69.2,19385
10/9/2018 12:25:00 PM,69.2,69.25,69.15,69.2,6788
10/9/2018 12:24:00 PM,69.3,69.35,69.15,69.2,23528
10/9/2018 12:23:00 PM,69.2,69.45,69.15,69.4,267283
10/9/2018 12:22:00 PM,69.1,69.2,69.05,69.2,48832
10/9/2018 12:21:00 PM,69.45,69.45,69.1,69.15,71402
10/9/2018 12:20:00 PM,69.3,69.4,69.3,69.4,13071
10/9/2018 12:19:00 PM,69.4,69.4,69.25,69.3,41368
10/9/2018 12:18:00 PM,69.5,69.5,69.4,69.4,12279
10/9/2018 12:17:00 PM,69.5,69.6,69.4,69.5,21023
10/9/2018 12:16:00 PM,69.45,69.5,69.4,69.5,22766
10/9/2018 12:15:00 PM,69.55,69.55,69.4,69.45,32602
10/9/2018 12:14:00 PM,69.5,69.55,69.4,69.55,36009
10/9/2018 12:13:00 PM,69.65,69.65,69.45,69.5,39022
10/9/2018 12:12:00 PM,69.8,69.8,69.55,69.65,41634
10/9/2018 12:11:00 PM,69.75,69.85,69.75,69.8,5879
10/9/2018 12:10:00 PM,69.75,69.9,69.7,69.75,12208
10/9/2018 12:09:00 PM,69.8,69.85,69.7,69.75,23580
10/9/2018 12:08:00 PM,69.95,69.95,69.8,69.8,15758
10/9/2018 12:07:00 PM,70,70,69.9,69.95,25311
10/9/2018 12:06:00 PM,69.85,70.05,69.85,70,15969
10/9/2018 12:05:00 PM,69.9,69.9,69.85,69.85,4599
10/9/2018 12:04:00 PM,69.85,69.9,69.8,69.9,12256
10/9/2018 12:03:00 PM,69.8,69.9,69.75,69.85,20999
10/9/2018 12:02:00 PM,69.75,69.8,69.75,69.8,3493
10/9/2018 12:01:00 PM,69.8,69.85,69.7,69.85,33925
10/9/2018 12:00:00 PM,70,70,69.8,69.9,52943
10/9/2018 11:59:00 AM,70.15,70.15,69.95,70,13651
10/9/2018 11:58:00 AM,70,70.15,70,70.15,8001
10/9/2018 11:57:00 AM,70,70.05,69.9,70.05,22565
10/9/2018 11:56:00 AM,69.9,70.05,69.9,70.05,20913
10/9/2018 11:55:00 AM,70.1,70.15,69.9,69.9,85187
10/9/2018 11:54:00 AM,70.2,70.2,70.1,70.1,103478
10/9/2018 11:53:00 AM,70.25,70.25,70.15,70.2,46653
10/9/2018 11:52:00 AM,70.2,70.25,70.2,70.25,13832
10/9/2018 11:51:00 AM,70.15,70.2,70.15,70.2,51664
10/9/2018 11:50:00 AM,70.1,70.25,70.1,70.15,85861
10/9/2018 11:49:00 AM,70.1,70.15,70.1,70.1,14991
10/9/2018 11:48:00 AM,70.2,70.2,70.1,70.1,36907
10/9/2018 11:47:00 AM,70.1,70.3,70.05,70.2,190507
10/9/2018 11:46:00 AM,70.05,70.1,69.85,70.1,270534
10/9/2018 11:45:00 AM,70.45,70.45,70.05,70.05,147545
10/9/2018 11:44:00 AM,70.4,70.45,70.35,70.35,24928
10/9/2018 11:43:00 AM,70.5,70.55,70.4,70.4,114319
10/9/2018 11:42:00 AM,70.55,70.55,70.45,70.5,21151
10/9/2018 11:41:00 AM,70.5,70.55,70.35,70.55,63795
10/9/2018 11:40:00 AM,70.6,70.6,70.5,70.5,2295
10/9/2018 11:39:00 AM,70.55,70.6,70.5,70.6,13763
10/9/2018 11:38:00 AM,70.45,70.55,70.45,70.55,3483
10/9/2018 11:37:00 AM,70.55,70.55,70.45,70.45,20237
10/9/2018 11:36:00 AM,70.55,70.55,70.5,70.55,3763
10/9/2018 11:35:00 AM,70.55,70.6,70.5,70.55,27108
10/9/2018 11:34:00 AM,70.7,70.7,70.55,70.55,14237
10/9/2018 11:33:00 AM,70.6,70.75,70.5,70.7,10990
