Date,NIFTY18NOVFUT O,NIFTY18NOVFUT H,NIFTY18NOVFUT L,NIFTY18NOVFUT C,NIFTY18NOVFUT V
11/1/2018 10:00:00 AM,10380.5,10382,10371,10371,44475
11/1/2018 9:59:00 AM,10380,10381.9,10377.15,10379.9,25800
11/1/2018 9:58:00 AM,10380.55,10383.05,10377.65,10379.95,39825
11/1/2018 9:57:00 AM,10376.45,10382.95,10375.2,10382,58725
11/1/2018 9:56:00 AM,10377.5,10378.95,10373.2,10376.4,50625
11/1/2018 9:55:00 AM,10373.5,10379.55,10373.15,10377.9,42225
11/1/2018 9:54:00 AM,10385.35,10385.95,10372,10373.2,98550
11/1/2018 9:53:00 AM,10388.55,10390,10382.65,10385.95,28050
11/1/2018 9:52:00 AM,10392.45,10392.45,10388.6,10390,17925
11/1/2018 9:51:00 AM,10394.4,10394.4,10387.05,10391.2,28200
11/1/2018 9:50:00 AM,10392.65,10395.8,10392,10392.6,19650
11/1/2018 9:49:00 AM,10398.05,10398.05,10391.75,10392.65,24150
11/1/2018 9:48:00 AM,10395.05,10398.6,10393.3,10398.05,32475
11/1/2018 9:47:00 AM,10386.1,10394.1,10385,10394.1,43575
11/1/2018 9:46:00 AM,10386.8,10390,10384,10388,39450
11/1/2018 9:45:00 AM,10389.9,10391.65,10382,10387.05,78075
11/1/2018 9:44:00 AM,10390.45,10397,10388.15,10389.8,40725
11/1/2018 9:43:00 AM,10399.25,10400,10387.7,10390,78825
11/1/2018 9:42:00 AM,10408,10408,10398.55,10399.25,44250
11/1/2018 9:41:00 AM,10413.05,10414.4,10407.05,10408.95,28050
11/1/2018 9:40:00 AM,10416.2,10417.45,10412.4,10413,20700
11/1/2018 9:39:00 AM,10417,10417.2,10410.85,10416.2,21075
11/1/2018 9:38:00 AM,10415.45,10418.55,10415.3,10416.4,17700
11/1/2018 9:37:00 AM,10415.7,10417.9,10412.8,10414.7,25725
11/1/2018 9:36:00 AM,10410,10415.55,10408.5,10415.2,25275
11/1/2018 9:35:00 AM,10406.1,10413.95,10405.4,10410,31875
11/1/2018 9:34:00 AM,10416.7,10416.7,10404.1,10406.1,31725
11/1/2018 9:33:00 AM,10413,10418.95,10410.7,10416.1,48900
11/1/2018 9:32:00 AM,10401.6,10412.1,10400,10411.2,41475
11/1/2018 9:31:00 AM,10398.4,10403,10398,10401.8,46200
11/1/2018 9:30:00 AM,10405,10406.25,10398,10398.4,70725
11/1/2018 9:29:00 AM,10411.95,10412.05,10405,10405.95,48300
11/1/2018 9:28:00 AM,10412.85,10414.95,10409,10410.7,49125
11/1/2018 9:27:00 AM,10418.65,10419.8,10411.25,10414.9,50475
11/1/2018 9:26:00 AM,10423.85,10424.85,10417.1,10418.65,34650
11/1/2018 9:25:00 AM,10423.95,10429,10422.65,10423.95,20250
11/1/2018 9:24:00 AM,10423.9,10427.95,10420.1,10426.55,33375
11/1/2018 9:23:00 AM,10430.7,10431.05,10420.35,10422,40050
11/1/2018 9:22:00 AM,10435.7,10436,10427.2,10428.6,47100
11/1/2018 9:21:00 AM,10433.7,10437,10431.6,10437,60900
11/1/2018 9:20:00 AM,10427.25,10437.8,10427.25,10435,76275
11/1/2018 9:19:00 AM,10426,10429.95,10421.75,10427.2,55125
11/1/2018 9:18:00 AM,10422.3,10428.65,10418.7,10425.4,72600
11/1/2018 9:17:00 AM,10428.25,10428.95,10415.55,10421.9,89250
11/1/2018 9:16:00 AM,10423.7,10433.8,10423.7,10428.1,117000
11/1/2018 9:15:00 AM,10415.05,10429,10408.2,10424.9,214575
10/31/2018 3:29:00 PM,10383.95,10384,10376.1,10380.75,133275
10/31/2018 3:28:00 PM,10387.5,10388.45,10383.3,10383.3,110175
10/31/2018 3:27:00 PM,10388.25,10388.85,10386.05,10388.85,61425
10/31/2018 3:26:00 PM,10388.05,10390.05,10387.75,10388.95,78075
10/31/2018 3:25:00 PM,10391.5,10391.5,10388.05,10389.75,68550
10/31/2018 3:24:00 PM,10395.25,10395.25,10390,10390.1,66825
10/31/2018 3:23:00 PM,10393.2,10397.7,10391.2,10394.95,88050
10/31/2018 3:22:00 PM,10391.1,10393,10388.75,10393,66600
10/31/2018 3:21:00 PM,10393.2,10394.6,10391,10391.35,116475
10/31/2018 3:20:00 PM,10398.4,10398.45,10393,10394,114900
10/31/2018 3:19:00 PM,10399.5,10400.25,10398,10398.15,64725
10/31/2018 3:18:00 PM,10403.8,10406,10398.15,10400.15,83550
10/31/2018 3:17:00 PM,10406.55,10409.5,10403.25,10403.55,51825
10/31/2018 3:16:00 PM,10404.15,10407.55,10404,10407.55,54075
10/31/2018 3:15:00 PM,10400.7,10405,10400.7,10405,64200
10/31/2018 3:14:00 PM,10400,10404,10399,10402,44400
10/31/2018 3:13:00 PM,10398,10402.4,10396.85,10400,46650
10/31/2018 3:12:00 PM,10402,10402,10396,10398,59925
10/31/2018 3:11:00 PM,10404.05,10405,10400.1,10402,50175
10/31/2018 3:10:00 PM,10406.05,10406.5,10401.2,10404.05,37425
10/31/2018 3:09:00 PM,10408,10408.4,10405.15,10407,42150
10/31/2018 3:08:00 PM,10397.05,10407.95,10397.05,10407.85,56925
10/31/2018 3:07:00 PM,10399.1,10400,10395.05,10398.05,63300
10/31/2018 3:06:00 PM,10407.8,10409.2,10398.15,10398.8,70650
10/31/2018 3:05:00 PM,10406.55,10412.75,10405.7,10407.85,126975
10/31/2018 3:04:00 PM,10407.3,10409.9,10405,10406.95,59025
10/31/2018 3:03:00 PM,10409.95,10409.95,10405.05,10406.9,48000
10/31/2018 3:02:00 PM,10406,10412.3,10406,10408.7,62625
10/31/2018 3:01:00 PM,10400,10411.35,10398.35,10406.95,204975
10/31/2018 3:00:00 PM,10391.8,10400,10391.65,10399.55,108600
10/31/2018 2:59:00 PM,10390,10396.05,10389.75,10391.5,80700
10/31/2018 2:58:00 PM,10392.4,10397,10389.9,10390,49050
10/31/2018 2:57:00 PM,10383.65,10394.9,10383.65,10390.5,81975
10/31/2018 2:56:00 PM,10383.85,10388.85,10383.45,10384.35,50550
10/31/2018 2:55:00 PM,10384.75,10386,10383.05,10384.25,32025
10/31/2018 2:54:00 PM,10388.2,10390.6,10383.1,10384.85,58875
10/31/2018 2:53:00 PM,10389.8,10392.15,10387.1,10389,53025
10/31/2018 2:52:00 PM,10386.95,10389.9,10386.15,10389.8,36450
10/31/2018 2:51:00 PM,10381.8,10389.55,10381.8,10385.6,54225
10/31/2018 2:50:00 PM,10377,10383,10375.05,10383,43050
10/31/2018 2:49:00 PM,10379.5,10380.65,10375.05,10377,33900
10/31/2018 2:48:00 PM,10381.2,10385.65,10378,10380,44475
10/31/2018 2:47:00 PM,10377.55,10380.9,10375.15,10380.9,26625
10/31/2018 2:46:00 PM,10376.85,10385,10376.85,10378.15,48150
10/31/2018 2:45:00 PM,10380.3,10382.45,10376.85,10376.85,33750
10/31/2018 2:44:00 PM,10375.65,10383.45,10375.2,10380.8,35175
10/31/2018 2:43:00 PM,10379,10379,10371.65,10376,39450
10/31/2018 2:42:00 PM,10376.1,10385,10375.95,10380.05,76200
10/31/2018 2:41:00 PM,10366.45,10376.85,10366,10376.1,27300
10/31/2018 2:40:00 PM,10371.6,10372.85,10366.05,10366.45,22500
10/31/2018 2:39:00 PM,10372.6,10376,10370,10371.6,29325
10/31/2018 2:38:00 PM,10373,10379.9,10373,10374.95,41250
10/31/2018 2:37:00 PM,10372.75,10377,10372,10375,30525
10/31/2018 2:36:00 PM,10375.9,10376.9,10370.6,10374.45,67950
10/31/2018 2:35:00 PM,10376.1,10376.7,10372.2,10375.4,45525
10/31/2018 2:34:00 PM,10372.65,10377.7,10371.65,10376.1,67575
10/31/2018 2:33:00 PM,10363.6,10374.75,10361.1,10374,129975
10/31/2018 2:32:00 PM,10354.75,10364,10353.6,10364,29475
10/31/2018 2:31:00 PM,10361.65,10365,10354,10354,34425
10/31/2018 2:30:00 PM,10358.8,10364,10358.55,10362,60225
10/31/2018 2:29:00 PM,10355.95,10365.65,10355.8,10360.05,106725
10/31/2018 2:28:00 PM,10354,10359.65,10351.45,10355.95,45375
10/31/2018 2:27:00 PM,10344,10357.15,10343.75,10354,58875
10/31/2018 2:26:00 PM,10341.95,10348.85,10341.6,10344,31275
10/31/2018 2:25:00 PM,10338.65,10344.6,10337.3,10341.95,32700
10/31/2018 2:24:00 PM,10340.9,10342,10336.15,10338.6,34050
10/31/2018 2:23:00 PM,10337.7,10342.95,10336.85,10340.85,35850
10/31/2018 2:22:00 PM,10353.55,10353.55,10335.05,10338.4,37275
10/31/2018 2:21:00 PM,10347.8,10358.8,10347.8,10351.65,51975
10/31/2018 2:20:00 PM,10351,10353.95,10347.35,10347.7,42225
10/31/2018 2:19:00 PM,10356.45,10356.45,10348,10352.6,52575
10/31/2018 2:18:00 PM,10350.05,10363.5,10350.05,10356.45,77925
10/31/2018 2:17:00 PM,10354.5,10360.75,10349.85,10350.05,95250
10/31/2018 2:16:00 PM,10347.45,10357.45,10344.65,10355,116400
10/31/2018 2:15:00 PM,10342.6,10347.45,10341.5,10347.45,24075
10/31/2018 2:14:00 PM,10339.8,10345,10339.8,10344.45,20400
10/31/2018 2:13:00 PM,10346.15,10347.35,10339.6,10340.75,18525
10/31/2018 2:12:00 PM,10341.9,10347,10337.55,10346.15,25050
10/31/2018 2:11:00 PM,10338.75,10345,10336.3,10345,42750
10/31/2018 2:10:00 PM,10345,10345,10338.5,10340,23175
10/31/2018 2:09:00 PM,10347.4,10348,10342,10344.4,38625
10/31/2018 2:08:00 PM,10347,10355,10345,10345.5,136725
10/31/2018 2:07:00 PM,10347.6,10349,10342.5,10347,48975
10/31/2018 2:06:00 PM,10340,10348.75,10336.15,10348.45,80250
10/31/2018 2:05:00 PM,10338.75,10341,10338,10338,35025
10/31/2018 2:04:00 PM,10335.2,10340,10331.75,10339,58875
10/31/2018 2:03:00 PM,10340,10340,10334.25,10336,34050
10/31/2018 2:02:00 PM,10343.35,10344.95,10338.85,10338.85,62175
10/31/2018 2:01:00 PM,10331.3,10348.25,10329.8,10343.35,174225
10/31/2018 2:00:00 PM,10325.7,10333.35,10325.7,10329.3,36600
10/31/2018 1:59:00 PM,10331,10333.45,10325,10327,38925
10/31/2018 1:58:00 PM,10332,10332.3,10325,10330.15,45525
10/31/2018 1:57:00 PM,10328,10336.1,10328,10331,109275
10/31/2018 1:56:00 PM,10324,10329.1,10320.8,10329.05,29850
10/31/2018 1:55:00 PM,10326.2,10330,10323,10324,64650
10/31/2018 1:54:00 PM,10325.85,10328.4,10321.25,10325.2,62700
10/31/2018 1:53:00 PM,10327.7,10327.7,10319.5,10324.85,96150
10/31/2018 1:52:00 PM,10308,10325.6,10308,10325,156300
10/31/2018 1:51:00 PM,10304,10317.1,10302.6,10308,170175
10/31/2018 1:50:00 PM,10301.5,10306.25,10301,10301.75,22800
10/31/2018 1:49:00 PM,10298.25,10304.45,10298.25,10301.5,18375
10/31/2018 1:48:00 PM,10298.6,10302.9,10297,10299.8,14850
10/31/2018 1:47:00 PM,10303.1,10304,10297.3,10298.6,14925
10/31/2018 1:46:00 PM,10298,10304.45,10298,10303,21075
10/31/2018 1:45:00 PM,10297.15,10298.3,10291.7,10298.3,29325
10/31/2018 1:44:00 PM,10300,10300,10295,10297.9,31500
10/31/2018 1:43:00 PM,10301.55,10305.3,10297,10300,30975
10/31/2018 1:42:00 PM,10308,10309.25,10301.2,10302.45,29025
10/31/2018 1:41:00 PM,10309.9,10311,10306,10309,46425
10/31/2018 1:40:00 PM,10302.7,10313.6,10301.85,10308.8,66825
10/31/2018 1:39:00 PM,10303.05,10305.5,10296.75,10302.05,35100
10/31/2018 1:38:00 PM,10303.6,10312.6,10302.1,10304.2,103875
10/31/2018 1:37:00 PM,10300.4,10309.7,10297.55,10306.15,84975
10/31/2018 1:36:00 PM,10296.05,10302.5,10294,10299.4,71400
10/31/2018 1:35:00 PM,10287.7,10300,10287.7,10297,106950
10/31/2018 1:34:00 PM,10290,10293,10287.1,10288,32625
10/31/2018 1:33:00 PM,10291.75,10295,10288.85,10289.45,24075
10/31/2018 1:32:00 PM,10292,10293,10286.8,10290,23100
10/31/2018 1:31:00 PM,10288.7,10295.4,10288.7,10291.2,121350
10/31/2018 1:30:00 PM,10280.7,10289.9,10280.7,10288.7,35775
10/31/2018 1:29:00 PM,10282.25,10285,10279,10279,37875
10/31/2018 1:28:00 PM,10285,10290,10282,10282.25,35175
10/31/2018 1:27:00 PM,10281,10290,10279.2,10285,85200
10/31/2018 1:26:00 PM,10273.1,10284,10273.1,10280,52125
10/31/2018 1:25:00 PM,10272.95,10276,10270.6,10273.1,11100
10/31/2018 1:24:00 PM,10270,10274.9,10269.1,10272.95,18975
10/31/2018 1:23:00 PM,10274.6,10276.1,10265.45,10270,18900
10/31/2018 1:22:00 PM,10273.8,10277,10272.1,10274.7,21525
10/31/2018 1:21:00 PM,10277,10278,10272,10273.15,21900
10/31/2018 1:20:00 PM,10275.05,10277,10270,10277,16275
10/31/2018 1:19:00 PM,10274.1,10278.7,10270.05,10275.05,20175
10/31/2018 1:18:00 PM,10274.8,10276.35,10271.55,10273.7,20475
10/31/2018 1:17:00 PM,10271,10278,10268,10274.8,37575
10/31/2018 1:16:00 PM,10267.4,10273,10267.35,10268.25,23550
10/31/2018 1:15:00 PM,10264,10272,10264,10267.4,34875
10/31/2018 1:14:00 PM,10256.1,10265,10256.1,10263.6,8250
10/31/2018 1:13:00 PM,10258.15,10261.65,10255,10256.95,11850
10/31/2018 1:12:00 PM,10262,10267,10260,10260,18075
10/31/2018 1:11:00 PM,10264.35,10266,10260,10262,12750
10/31/2018 1:10:00 PM,10259.9,10265.5,10255.05,10264.5,21975
10/31/2018 1:09:00 PM,10257.9,10263.1,10256.7,10260.05,12300
10/31/2018 1:08:00 PM,10259,10266.45,10255.45,10257.95,42225
10/31/2018 1:07:00 PM,10250,10258.85,10246.25,10258.85,27900
10/31/2018 1:06:00 PM,10245.3,10253.25,10242.8,10250,36300
10/31/2018 1:05:00 PM,10251.9,10255,10244.95,10248.5,29100
10/31/2018 1:04:00 PM,10249.85,10254,10242.75,10252.85,24975
10/31/2018 1:03:00 PM,10255.75,10258,10245.6,10249.9,69675
10/31/2018 1:02:00 PM,10267.8,10267.8,10256.5,10257.5,22575
10/31/2018 1:01:00 PM,10265,10270,10264.2,10267.8,20550
10/31/2018 1:00:00 PM,10260.7,10265.6,10256.55,10264.05,39525
10/31/2018 12:59:00 PM,10268.55,10270.1,10260.65,10260.7,32775
10/31/2018 12:58:00 PM,10273,10273.8,10268.55,10268.55,18225
10/31/2018 12:57:00 PM,10270.5,10273,10266.25,10272.8,15300
10/31/2018 12:56:00 PM,10262.25,10272,10262.25,10270.5,19350
10/31/2018 12:55:00 PM,10264.75,10266.6,10262,10263.95,11925
10/31/2018 12:54:00 PM,10264,10266.6,10261,10265.1,37800
10/31/2018 12:53:00 PM,10270.75,10273,10262.1,10264.1,34200
10/31/2018 12:52:00 PM,10277,10277.9,10267.1,10270.75,28125
10/31/2018 12:51:00 PM,10278.1,10278.55,10273.3,10277,39300
10/31/2018 12:50:00 PM,10280,10282.25,10277.05,10278.55,28800
10/31/2018 12:49:00 PM,10278.55,10285,10273,10282.15,78675
10/31/2018 12:48:00 PM,10268.85,10278.85,10265.55,10277,63975
10/31/2018 12:47:00 PM,10264,10270.5,10262.3,10269,23700
10/31/2018 12:46:00 PM,10263.4,10268.15,10260.25,10264,23400
10/31/2018 12:45:00 PM,10262.1,10264.85,10260.6,10263.4,11625
10/31/2018 12:44:00 PM,10263.9,10265.5,10260,10261.9,12525
10/31/2018 12:43:00 PM,10262.65,10268.15,10256.5,10263.9,43275
10/31/2018 12:42:00 PM,10265.35,10266.55,10262.75,10262.75,11400
10/31/2018 12:41:00 PM,10273.4,10273.4,10265.35,10265.35,52875
10/31/2018 12:40:00 PM,10269,10282.9,10267.7,10274.65,139275
10/31/2018 12:39:00 PM,10266.8,10271.95,10266.8,10269,25950
10/31/2018 12:38:00 PM,10262.7,10268,10262.7,10266.1,14775
10/31/2018 12:37:00 PM,10270.25,10272.85,10262.55,10263,46275
10/31/2018 12:36:00 PM,10265.35,10275.9,10261.35,10270.2,96450
10/31/2018 12:35:00 PM,10256.05,10266,10256.05,10265,67350
10/31/2018 12:34:00 PM,10250,10260,10248.1,10256.5,31200
10/31/2018 12:33:00 PM,10250,10252.7,10246.55,10250,17325
10/31/2018 12:32:00 PM,10244.5,10250,10242.7,10250,8400
10/31/2018 12:31:00 PM,10250.9,10250.95,10243,10244.5,13725
10/31/2018 12:30:00 PM,10244.05,10251.7,10243.1,10248.3,25425
10/31/2018 12:29:00 PM,10245.55,10245.9,10241.85,10242,18675
10/31/2018 12:28:00 PM,10249.15,10249.15,10239.15,10245.55,57525
10/31/2018 12:27:00 PM,10247.5,10249.65,10245.6,10248.7,20025
10/31/2018 12:26:00 PM,10251.1,10252.7,10246.75,10247,17700
10/31/2018 12:25:00 PM,10248,10254.3,10247.75,10251.1,16275
10/31/2018 12:24:00 PM,10250.9,10251.4,10245.65,10247.75,21975
10/31/2018 12:23:00 PM,10247.5,10251.4,10247,10250.9,23175
10/31/2018 12:22:00 PM,10251.65,10252.9,10246.95,10249.1,35175
10/31/2018 12:21:00 PM,10251.7,10254,10247.8,10251.95,38100
10/31/2018 12:20:00 PM,10261.05,10262.25,10251.7,10251.95,23925
10/31/2018 12:19:00 PM,10264.45,10268,10256.45,10260.2,72975
10/31/2018 12:18:00 PM,10265,10268.95,10262.2,10266.65,45000
10/31/2018 12:17:00 PM,10250.8,10272.05,10250.8,10265,183525
10/31/2018 12:16:00 PM,10252.35,10255.1,10251.2,10251.2,40800
10/31/2018 12:15:00 PM,10255.5,10256.6,10250.2,10252.3,54450
10/31/2018 12:14:00 PM,10253,10259.95,10251.7,10256,80025
10/31/2018 12:13:00 PM,10245.5,10254.35,10243.9,10252.7,60525
10/31/2018 12:12:00 PM,10238.6,10246.15,10238.6,10246,27525
10/31/2018 12:11:00 PM,10242.1,10245,10238.6,10238.6,38400
10/31/2018 12:10:00 PM,10243.85,10252,10242.1,10242.1,50550
10/31/2018 12:09:00 PM,10244,10250,10243,10243,46500
10/31/2018 12:08:00 PM,10246.65,10252.95,10243.45,10244,55350
10/31/2018 12:07:00 PM,10245.3,10252.05,10243.4,10246.65,126900
10/31/2018 12:06:00 PM,10233,10248.75,10232.15,10244.55,172350
10/31/2018 12:05:00 PM,10222,10238.9,10222,10233.8,126450
10/31/2018 12:04:00 PM,10220.6,10226.9,10220.6,10222,14625
10/31/2018 12:03:00 PM,10219.95,10227,10219.9,10220.6,42225
10/31/2018 12:02:00 PM,10217,10219.95,10216.05,10219.95,16275
10/31/2018 12:01:00 PM,10209,10216,10208.55,10215.9,22125
10/31/2018 12:00:00 PM,10211,10215.45,10208.9,10209,20850
10/31/2018 11:59:00 AM,10211.55,10215,10207.05,10212,38325
10/31/2018 11:58:00 AM,10219.6,10219.9,10211.55,10211.55,20475
10/31/2018 11:57:00 AM,10221.55,10223.85,10216.6,10219.6,44700
10/31/2018 11:56:00 AM,10222.95,10228.7,10220.25,10220.5,45075
10/31/2018 11:55:00 AM,10214.95,10225,10214.95,10223.3,34200
10/31/2018 11:54:00 AM,10214.7,10219,10214.65,10214.85,19725
10/31/2018 11:53:00 AM,10216.7,10218,10213.55,10215.35,17100
10/31/2018 11:52:00 AM,10214.15,10216.7,10211,10216.7,11475
10/31/2018 11:51:00 AM,10214.25,10214.9,10212.7,10214.15,9600
10/31/2018 11:50:00 AM,10207.05,10214.9,10207,10214.25,14175
10/31/2018 11:49:00 AM,10209.85,10211.85,10206.1,10207.05,18300
10/31/2018 11:48:00 AM,10210.6,10214.9,10208.55,10209.6,18675
10/31/2018 11:47:00 AM,10215,10217.1,10208.95,10211.55,31800
10/31/2018 11:46:00 AM,10220,10222.95,10215,10215,43800
10/31/2018 11:45:00 AM,10218.5,10224,10216.6,10222.2,88500
10/31/2018 11:44:00 AM,10215.05,10218.5,10210.05,10216.6,31050
10/31/2018 11:43:00 AM,10214.65,10218.15,10210,10215.05,41550
10/31/2018 11:42:00 AM,10201.95,10216.9,10201.45,10216.65,39675
10/31/2018 11:41:00 AM,10205.25,10205.3,10201.95,10201.95,8325
10/31/2018 11:40:00 AM,10207.75,10208.2,10203.45,10205.3,10500
10/31/2018 11:39:00 AM,10206.05,10208.6,10203.2,10207.75,13425
10/31/2018 11:38:00 AM,10200.6,10208.35,10199.85,10206.05,16650
10/31/2018 11:37:00 AM,10194.05,10201,10194.05,10200.6,12675
10/31/2018 11:36:00 AM,10195.8,10198.25,10194,10196,10725
10/31/2018 11:35:00 AM,10191.05,10198,10190.25,10195.8,14475
10/31/2018 11:34:00 AM,10188.1,10192.95,10186.1,10191.05,18600
10/31/2018 11:33:00 AM,10192.1,10193.1,10188.1,10188.85,27975
10/31/2018 11:32:00 AM,10196.95,10198.85,10192.1,10192.1,16050
10/31/2018 11:31:00 AM,10196.1,10200.05,10194.05,10198,18225
10/31/2018 11:30:00 AM,10201.7,10201.9,10192.55,10196.1,32100
10/31/2018 11:29:00 AM,10199.95,10203.15,10199.95,10201,14625
10/31/2018 11:28:00 AM,10207.35,10207.35,10198,10198.65,22500
10/31/2018 11:27:00 AM,10201.75,10207.9,10199.8,10205.25,35700
10/31/2018 11:26:00 AM,10195.95,10203,10194.15,10200.05,33225
10/31/2018 11:25:00 AM,10204,10204,10196.3,10196.3,41625
10/31/2018 11:24:00 AM,10201.05,10208.75,10201,10203.9,23025
10/31/2018 11:23:00 AM,10203.65,10206.7,10201,10201,36225
10/31/2018 11:22:00 AM,10204.15,10209,10203.15,10203.65,24675
10/31/2018 11:21:00 AM,10209.45,10214,10203.45,10203.45,62025
10/31/2018 11:20:00 AM,10205,10220,10203,10210.05,212550
10/31/2018 11:19:00 AM,10195.9,10209.95,10194,10205.15,110925
10/31/2018 11:18:00 AM,10195,10197.9,10190.05,10195.9,25875
10/31/2018 11:17:00 AM,10193.55,10200,10192.9,10195.4,101625
10/31/2018 11:16:00 AM,10182.8,10194,10178,10193.2,66075
10/31/2018 11:15:00 AM,10188.85,10192,10182.55,10182.55,54375
10/31/2018 11:14:00 AM,10193.95,10193.95,10186.65,10188.85,56100
10/31/2018 11:13:00 AM,10190.55,10195,10186.95,10194,119175
10/31/2018 11:12:00 AM,10179.3,10184.35,10178,10183.05,37425
10/31/2018 11:11:00 AM,10181.15,10184.95,10177.05,10179.3,37275
10/31/2018 11:10:00 AM,10178.4,10184.45,10173,10183.5,82875
10/31/2018 11:09:00 AM,10173.05,10178.4,10170.9,10178.4,66975
10/31/2018 11:08:00 AM,10163.9,10173.85,10163.9,10173.85,32850
10/31/2018 11:07:00 AM,10163.5,10166,10163.25,10163.75,23475
10/31/2018 11:06:00 AM,10162.7,10164.55,10160.15,10163.5,7800
10/31/2018 11:05:00 AM,10167.7,10169.3,10159.75,10163.05,23625
10/31/2018 11:04:00 AM,10162.4,10169.4,10159,10167.4,23550
10/31/2018 11:03:00 AM,10163.75,10165,10160,10162.4,13275
10/31/2018 11:02:00 AM,10165,10167,10163.75,10165.25,16650
10/31/2018 11:01:00 AM,10160.5,10167,10159.6,10163.75,23175
10/31/2018 11:00:00 AM,10162.25,10164,10158.25,10160,23550
10/31/2018 10:59:00 AM,10162.95,10163,10156.2,10163,26250
10/31/2018 10:58:00 AM,10166.85,10166.85,10160,10163.85,30075
10/31/2018 10:57:00 AM,10165.9,10169,10164.2,10166.85,17775
10/31/2018 10:56:00 AM,10166.75,10170,10165,10165.9,31650
10/31/2018 10:55:00 AM,10162.9,10169.15,10159.9,10166.75,19800
10/31/2018 10:54:00 AM,10163.55,10168,10162.85,10163.05,19200
10/31/2018 10:53:00 AM,10166.85,10166.85,10159.65,10161.6,43875
10/31/2018 10:52:00 AM,10167,10167.35,10160,10166.85,36450
10/31/2018 10:51:00 AM,10170,10171,10164,10167,21225
10/31/2018 10:50:00 AM,10169.7,10171.5,10165.75,10170,22575
10/31/2018 10:49:00 AM,10163.6,10169.9,10163.6,10169.7,23475
10/31/2018 10:48:00 AM,10162,10164.95,10159,10163.6,17550
10/31/2018 10:47:00 AM,10163,10164.9,10158.55,10162,24075
10/31/2018 10:46:00 AM,10160,10166.5,10159.6,10163,35775
10/31/2018 10:45:00 AM,10159.85,10160,10155.1,10159.75,22350
10/31/2018 10:44:00 AM,10165,10165,10158.3,10158.3,9900
10/31/2018 10:43:00 AM,10167,10167.05,10156.95,10165,35175
10/31/2018 10:42:00 AM,10158.6,10169.8,10157.85,10165.7,43275
10/31/2018 10:41:00 AM,10165,10167,10156.05,10157.95,22350
10/31/2018 10:40:00 AM,10168,10169,10163.05,10165,20700
10/31/2018 10:39:00 AM,10163,10167.4,10159,10167.4,20775
10/31/2018 10:38:00 AM,10168.55,10169.4,10160,10163,31050
10/31/2018 10:37:00 AM,10165.25,10169,10162.55,10168.55,34050
10/31/2018 10:36:00 AM,10154.95,10173.95,10153.95,10166,86625
10/31/2018 10:35:00 AM,10158.65,10159.45,10152,10154.95,36300
10/31/2018 10:34:00 AM,10153,10159,10151.05,10158.65,22500
10/31/2018 10:33:00 AM,10147,10157.85,10147,10154.7,19725
10/31/2018 10:32:00 AM,10143.05,10148.65,10141,10147,17175
10/31/2018 10:31:00 AM,10155.7,10156.05,10145,10145,20325
10/31/2018 10:30:00 AM,10153.3,10158.7,10152,10155.7,31350
10/31/2018 10:29:00 AM,10140.85,10154.9,10140.85,10153.25,29550
10/31/2018 10:28:00 AM,10139.2,10139.95,10134.1,10139.95,23400
10/31/2018 10:27:00 AM,10148.15,10149,10139.15,10139.15,22950
10/31/2018 10:26:00 AM,10144.45,10149.4,10144.45,10149,42075
10/31/2018 10:25:00 AM,10140,10145,10137.1,10145,29250
10/31/2018 10:24:00 AM,10141.65,10142.65,10137.15,10138.5,18075
10/31/2018 10:23:00 AM,10135.1,10142.55,10135.1,10139.95,33750
10/31/2018 10:22:00 AM,10135.95,10135.95,10130,10135,29475
10/31/2018 10:21:00 AM,10129,10139,10128.2,10134,40200
10/31/2018 10:20:00 AM,10138.45,10139,10127,10128.15,48075
10/31/2018 10:19:00 AM,10139.4,10143,10130.2,10136,56700
10/31/2018 10:18:00 AM,10130,10139.4,10130,10138.05,49875
10/31/2018 10:17:00 AM,10144.1,10144.1,10116.8,10129.9,276675
10/31/2018 10:16:00 AM,10159.35,10162,10140.05,10145,75825
10/31/2018 10:15:00 AM,10164.15,10165,10157.1,10157.1,22950
10/31/2018 10:14:00 AM,10162,10165,10160.45,10165,9975
10/31/2018 10:13:00 AM,10159.8,10164.6,10159,10161.1,15000
10/31/2018 10:12:00 AM,10157.15,10165,10157.15,10161.5,25125
10/31/2018 10:11:00 AM,10156.9,10159.4,10156.1,10157.95,15525
10/31/2018 10:10:00 AM,10151.75,10159,10150.3,10158,29775
10/31/2018 10:09:00 AM,10145.05,10152,10139,10151.65,33675
10/31/2018 10:08:00 AM,10153.85,10155.1,10139.7,10142,51525
10/31/2018 10:07:00 AM,10164.55,10164.55,10152.35,10154.2,46125
10/31/2018 10:06:00 AM,10166,10167.05,10158,10163,21450
10/31/2018 10:05:00 AM,10163,10168.3,10158.3,10166.75,50550
10/31/2018 10:04:00 AM,10164.8,10169.45,10156.15,10163,60150
10/31/2018 10:03:00 AM,10154,10165.3,10152,10165,49425
10/31/2018 10:02:00 AM,10150,10154.95,10148.25,10154,49200
10/31/2018 10:01:00 AM,10142.9,10150,10140,10150,74550
10/31/2018 10:00:00 AM,10157.2,10157.75,10133.45,10143.85,90525
10/31/2018 9:59:00 AM,10156,10160,10153.6,10159,39000
10/31/2018 9:58:00 AM,10156.65,10159.15,10150,10156,67500
